fcfs,10,24.117031380663352,9.741501935392044,1.8454075073615072e-17,99.57615643954409
fcfs,11,23.91577158307659,10.666618502588724,-2.1954443471527974e-16,99.60952815597899
fcfs,12,24.25147601080858,11.586113511348138,-2.292326484881757e-17,99.64536536455684
fcfs,13,24.192189825925208,12.54715360154159,1.6003691427624033e-16,99.67163927577603
fcfs,14,24.045228672061334,13.383969512152307,-8.673417886684298e-17,99.69023043235394
fcfs,15,24.31543137383001,14.574665808914883,-8.075137780672037e-17,99.71861841686714
fcfs,16,23.934579896009005,15.406486557660966,2.3116183446580953e-16,99.72954536989502
fcfs,17,23.524034916747382,16.483953243059084,-7.694337788438644e-17,99.74277790558375
fcfs,18,23.881651248357752,17.288398417857923,-5.87296975374657e-17,99.75838144659588
fcfs,19,23.925858603118517,17.847661198803298,-1.7979379920637917e-16,99.76636639512498
fcfs,20,23.429533080045545,18.91464158692328,3.350560931134061e-17,99.77485652657985
fcfs,21,23.889868822112533,20.033125698515097,-5.581039103086382e-19,99.79148801752463
fcfs,22,23.747951090818596,20.762406285984536,4.852273097211146e-17,99.79759732193541
fcfs,23,23.43286035637884,21.71872363053124,-1.1895569639454143e-16,99.80389535134046
fcfs,24,23.32044024755964,22.661818028845033,-8.078605059219646e-17,99.81113672821319
fcfs,25,23.285313581304287,23.413099102563567,-1.0869569133653556e-16,99.81691063018967
fcfs,26,23.988701987251876,24.039306438970637,-2.1169487603861504e-16,99.8268913122546
fcfs,27,23.244358876558888,25.36951435836039,4.9553091664711336e-17,99.8307087823179
fcfs,28,23.130018055358484,26.29104995649363,-1.3051061967250809e-17,99.83582670436732
fcfs,29,23.20477668708525,26.81934621272646,3.6897524965939785e-17,99.83957312069695
hrrn,10,24.289264299761324,9.920306188365249,2.6504605801780377e-16,99.58670331821628
hrrn,11,24.08732274399335,10.452995240204563,9.268280587448884e-17,99.60440639061272
hrrn,12,24.180879167697146,11.735757669873456,-1.1784096918751597e-16,99.6488529019979
hrrn,13,24.464531566047356,12.39920568427512,2.3547244883126427e-16,99.67142094152747
hrrn,14,24.101747194164652,13.523433826016717,-6.230671360796247e-18,99.69413196762245
hrrn,15,24.18537079926659,14.478153763556147,9.591407529319085e-17,99.71522913352838
hrrn,16,24.025576914644542,15.433582186922138,2.0243719894841307e-16,99.73103871046123
hrrn,17,23.685752944174347,15.906788300939159,-2.412902343207346e-16,99.73528464398915
hrrn,18,23.921119529250724,17.000112190697607,1.0237930295198261e-16,99.75469857447291
hrrn,19,23.808480838925306,18.253235758538132,6.225274202381614e-17,99.77042200378769
hrrn,20,23.442056289132683,19.020067950068167,2.1409588511767107e-16,99.77622102377799
hrrn,21,23.794844717173937,20.040952694606773,2.811900018384605e-17,99.79073866122874
hrrn,22,23.559368252298988,20.7924764239528,1.8558332225571822e-16,99.79627493151408
hrrn,23,23.485560218726196,21.995143282267616,-1.649019462646173e-17,99.80678877101342
hrrn,24,23.72813771817979,22.479962150283285,2.284037000331585e-16,99.81287692591482
hrrn,25,23.22880775837664,23.922781086968115,-6.39726986662037e-17,99.8203692900671
hrrn,26,23.40397313016471,24.288488099307965,-7.99378575486176e-17,99.82439106988586
hrrn,27,23.21618940252877,25.049989810382982,-6.542773050774442e-17,99.82834542559942
hrrn,28,23.172353788243505,26.240204891778816,3.38227709728578e-19,99.83580914297391
hrrn,29,22.958473629666642,27.11169695673944,-2.503807274359393e-16,99.83960045876474
strf,10,249.2077391028157,4.991987623162695,224.24627731410618,99.20386798069943
strf,11,225.8672819018761,5.57675537822148,200.82984441012036,99.28890236087842
strf,12,211.22677815356013,5.941134953881351,186.03770663516602,99.33621713028327
strf,13,192.95211732632418,13.040788959557027,168.48752603383542,99.68753668712526
strf,14,177.35650520327607,14.10214159635442,152.34051869839615,99.71733764705945
strf,15,168.48140607612712,14.834085478649557,143.1234506620342,99.73486199757014
strf,16,157.08181874687799,15.948501535917543,131.56786253338072,99.7548475043985
strf,17,143.97008617360385,8.586801363863149,118.94396338346927,99.53681047153867
strf,18,137.8326877805655,8.99881449991659,112.72358671628245,99.55937847162862
strf,19,131.43025233391114,9.396606647932758,106.2823782934644,99.57860081041923
strf,20,122.53591342702737,20.140237009895927,97.74762339617989,99.80009676767394
strf,21,119.19966117376438,20.96674286354343,94.22375330957233,99.80940162252107
strf,22,115.2666365388356,21.78562220074937,90.44793285517828,99.8153928750929
strf,23,108.37196349067668,11.626289094104468,83.51828755383292,99.6551201127498
strf,24,105.31734994166267,23.99754929201428,80.33798850641517,99.83345642494726
strf,25,98.34566474622204,25.0483719194452,73.45708714064068,99.83985095848873
strf,26,95.14513049240705,13.125222099975694,70.19175001112902,99.6956032886924
strf,27,93.2586596284841,26.853775889649846,68.02122335079541,99.85266393719785
strf,28,90.5859650979992,27.595382117230802,65.77252695165332,99.85417134992444
strf,29,87.09181816039971,14.309323258250453,62.50617376166079,99.71655644797089
